,date,CPI,Inflation_rate
829,04-09-1997,159.9,0.1
830,04-10-1997,159.9,0.1
831,04-11-1997,159.9,0.1
832,04-12-1997,159.9,0.1
833,04-13-1997,159.9,0.1
834,04-14-1997,159.9,0.1
835,04-15-1997,159.9,0.1
836,04-16-1997,159.9,0.1
837,04-17-1997,159.9,0.1
838,04-18-1997,159.9,0.1
839,04-19-1997,159.9,0.1
840,04-20-1997,159.9,0.1
841,04-21-1997,159.9,0.1
842,04-22-1997,159.9,0.1
843,04-23-1997,159.9,0.1
844,04-24-1997,159.9,0.1
845,04-25-1997,159.9,0.1
846,04-26-1997,159.9,0.1
847,04-27-1997,159.9,0.1
848,04-28-1997,159.9,0.1
849,04-29-1997,159.9,0.1
850,04-30-1997,159.9,0.1
851,05-01-1997,159.9,0
852,05-02-1997,159.9,0
853,05-03-1997,159.9,0
854,05-04-1997,159.9,0
855,05-05-1997,159.9,0
856,05-06-1997,159.9,0
857,05-07-1997,159.9,0
858,05-08-1997,159.9,0
859,05-09-1997,159.9,0
860,05-10-1997,159.9,0
861,05-11-1997,159.9,0
862,05-12-1997,159.9,0
863,05-13-1997,159.9,0
864,05-14-1997,159.9,0
865,05-15-1997,159.9,0
866,05-16-1997,159.9,0
867,05-17-1997,159.9,0
868,05-18-1997,159.9,0
869,05-19-1997,159.9,0
870,05-20-1997,159.9,0
871,05-21-1997,159.9,0
872,05-22-1997,159.9,0
873,05-23-1997,159.9,0
874,05-24-1997,159.9,0
875,05-25-1997,159.9,0
876,05-26-1997,159.9,0
877,05-27-1997,159.9,0
878,05-28-1997,159.9,0
879,05-29-1997,159.9,0
880,05-30-1997,159.9,0
881,05-31-1997,159.9,0
882,06-01-1997,160.2,0.2
883,06-02-1997,160.2,0.2
884,06-03-1997,160.2,0.2
885,06-04-1997,160.2,0.2
886,06-05-1997,160.2,0.2
887,06-06-1997,160.2,0.2
888,06-07-1997,160.2,0.2
889,06-08-1997,160.2,0.2
890,06-09-1997,160.2,0.2
891,06-10-1997,160.2,0.2
892,06-11-1997,160.2,0.2
893,06-12-1997,160.2,0.2
894,06-13-1997,160.2,0.2
895,06-14-1997,160.2,0.2
896,06-15-1997,160.2,0.2
897,06-16-1997,160.2,0.2
898,06-17-1997,160.2,0.2
899,06-18-1997,160.2,0.2
900,06-19-1997,160.2,0.2
901,06-20-1997,160.2,0.2
902,06-21-1997,160.2,0.2
903,06-22-1997,160.2,0.2
904,06-23-1997,160.2,0.2
905,06-24-1997,160.2,0.2
906,06-25-1997,160.2,0.2
907,06-26-1997,160.2,0.2
908,06-27-1997,160.2,0.2
909,06-28-1997,160.2,0.2
910,06-29-1997,160.2,0.2
911,06-30-1997,160.2,0.2
912,07-01-1997,160.4,0.1
913,07-02-1997,160.4,0.1
914,07-03-1997,160.4,0.1
915,07-04-1997,160.4,0.1
916,07-05-1997,160.4,0.1
917,07-06-1997,160.4,0.1
918,07-07-1997,160.4,0.1
919,07-08-1997,160.4,0.1
920,07-09-1997,160.4,0.1
921,07-10-1997,160.4,0.1
922,07-11-1997,160.4,0.1
923,07-12-1997,160.4,0.1
924,07-13-1997,160.4,0.1
925,07-14-1997,160.4,0.1
926,07-15-1997,160.4,0.1
927,07-16-1997,160.4,0.1
928,07-17-1997,160.4,0.1
929,07-18-1997,160.4,0.1
930,07-19-1997,160.4,0.1
931,07-20-1997,160.4,0.1
932,07-21-1997,160.4,0.1
933,07-22-1997,160.4,0.1
934,07-23-1997,160.4,0.1
935,07-24-1997,160.4,0.1
936,07-25-1997,160.4,0.1
937,07-26-1997,160.4,0.1
938,07-27-1997,160.4,0.1
939,07-28-1997,160.4,0.1
940,07-29-1997,160.4,0.1
941,07-30-1997,160.4,0.1
942,07-31-1997,160.4,0.1
943,08-01-1997,160.8,0.2
944,08-02-1997,160.8,0.2
945,08-03-1997,160.8,0.2
946,08-04-1997,160.8,0.2
947,08-05-1997,160.8,0.2
948,08-06-1997,160.8,0.2
949,08-07-1997,160.8,0.2
950,08-08-1997,160.8,0.2
951,08-09-1997,160.8,0.2
952,08-10-1997,160.8,0.2
953,08-11-1997,160.8,0.2
954,08-12-1997,160.8,0.2
955,08-13-1997,160.8,0.2
956,08-14-1997,160.8,0.2
957,08-15-1997,160.8,0.2
958,08-16-1997,160.8,0.2
959,08-17-1997,160.8,0.2
960,08-18-1997,160.8,0.2
961,08-19-1997,160.8,0.2
962,08-20-1997,160.8,0.2
963,08-21-1997,160.8,0.2
964,08-22-1997,160.8,0.2
965,08-23-1997,160.8,0.2
966,08-24-1997,160.8,0.2
967,08-25-1997,160.8,0.2
968,08-26-1997,160.8,0.2
969,08-27-1997,160.8,0.2
970,08-28-1997,160.8,0.2
971,08-29-1997,160.8,0.2
972,08-30-1997,160.8,0.2
973,08-31-1997,160.8,0.2
974,09-01-1997,161.2,0.2
975,09-02-1997,161.2,0.2
976,09-03-1997,161.2,0.2
977,09-04-1997,161.2,0.2
978,09-05-1997,161.2,0.2
979,09-06-1997,161.2,0.2
980,09-07-1997,161.2,0.2
981,09-08-1997,161.2,0.2
982,09-09-1997,161.2,0.2
983,09-10-1997,161.2,0.2
984,09-11-1997,161.2,0.2
985,09-12-1997,161.2,0.2
986,09-13-1997,161.2,0.2
987,09-14-1997,161.2,0.2
988,09-15-1997,161.2,0.2
989,09-16-1997,161.2,0.2
990,09-17-1997,161.2,0.2
991,09-18-1997,161.2,0.2
992,09-19-1997,161.2,0.2
993,09-20-1997,161.2,0.2
994,09-21-1997,161.2,0.2
995,09-22-1997,161.2,0.2
996,09-23-1997,161.2,0.2
997,09-24-1997,161.2,0.2
998,09-25-1997,161.2,0.2
999,09-26-1997,161.2,0.2
1000,09-27-1997,161.2,0.2
1001,09-28-1997,161.2,0.2
1002,09-29-1997,161.2,0.2
1003,09-30-1997,161.2,0.2
1004,10-01-1997,161.5,0.2
1005,10-02-1997,161.5,0.2
1006,10-03-1997,161.5,0.2
1007,10-04-1997,161.5,0.2
1008,10-05-1997,161.5,0.2
1009,10-06-1997,161.5,0.2
1010,10-07-1997,161.5,0.2
1011,10-08-1997,161.5,0.2
1012,10-09-1997,161.5,0.2
1013,10-10-1997,161.5,0.2
1014,10-11-1997,161.5,0.2
1015,10-12-1997,161.5,0.2
1016,10-13-1997,161.5,0.2
1017,10-14-1997,161.5,0.2
1018,10-15-1997,161.5,0.2
1019,10-16-1997,161.5,0.2
1020,10-17-1997,161.5,0.2
1021,10-18-1997,161.5,0.2
1022,10-19-1997,161.5,0.2
1023,10-20-1997,161.5,0.2
1024,10-21-1997,161.5,0.2
1025,10-22-1997,161.5,0.2
1026,10-23-1997,161.5,0.2
1027,10-24-1997,161.5,0.2
1028,10-25-1997,161.5,0.2
1029,10-26-1997,161.5,0.2
1030,10-27-1997,161.5,0.2
1031,10-28-1997,161.5,0.2
1032,10-29-1997,161.5,0.2
1033,10-30-1997,161.5,0.2
1034,10-31-1997,161.5,0.2
1035,11-01-1997,161.7,0.1
1036,11-02-1997,161.7,0.1
1037,11-03-1997,161.7,0.1
1038,11-04-1997,161.7,0.1
1039,11-05-1997,161.7,0.1
1040,11-06-1997,161.7,0.1
1041,11-07-1997,161.7,0.1
1042,11-08-1997,161.7,0.1
1043,11-09-1997,161.7,0.1
1044,11-10-1997,161.7,0.1
1045,11-11-1997,161.7,0.1
1046,11-12-1997,161.7,0.1
1047,11-13-1997,161.7,0.1
1048,11-14-1997,161.7,0.1
1049,11-15-1997,161.7,0.1
1050,11-16-1997,161.7,0.1
1051,11-17-1997,161.7,0.1
1052,11-18-1997,161.7,0.1
1053,11-19-1997,161.7,0.1
1054,11-20-1997,161.7,0.1
1055,11-21-1997,161.7,0.1
1056,11-22-1997,161.7,0.1
1057,11-23-1997,161.7,0.1
1058,11-24-1997,161.7,0.1
1059,11-25-1997,161.7,0.1
1060,11-26-1997,161.7,0.1
1061,11-27-1997,161.7,0.1
1062,11-28-1997,161.7,0.1
1063,11-29-1997,161.7,0.1
1064,11-30-1997,161.7,0.1
1065,12-01-1997,161.8,0.1
1066,12-02-1997,161.8,0.1
1067,12-03-1997,161.8,0.1
1068,12-04-1997,161.8,0.1
1069,12-05-1997,161.8,0.1
1070,12-06-1997,161.8,0.1
1071,12-07-1997,161.8,0.1
1072,12-08-1997,161.8,0.1
1073,12-09-1997,161.8,0.1
1074,12-10-1997,161.8,0.1
1075,12-11-1997,161.8,0.1
1076,12-12-1997,161.8,0.1
1077,12-13-1997,161.8,0.1
1078,12-14-1997,161.8,0.1
1079,12-15-1997,161.8,0.1
1080,12-16-1997,161.8,0.1
1081,12-17-1997,161.8,0.1
1082,12-18-1997,161.8,0.1
1083,12-19-1997,161.8,0.1
1084,12-20-1997,161.8,0.1
1085,12-21-1997,161.8,0.1
1086,12-22-1997,161.8,0.1
1087,12-23-1997,161.8,0.1
1088,12-24-1997,161.8,0.1
1089,12-25-1997,161.8,0.1
1090,12-26-1997,161.8,0.1
1091,12-27-1997,161.8,0.1
1092,12-28-1997,161.8,0.1
1093,12-29-1997,161.8,0.1
1094,12-30-1997,161.8,0.1
1095,12-31-1997,161.8,0.1
1096,01-01-1998,162,0.1
1097,01-02-1998,162,0.1
1098,01-03-1998,162,0.1
1099,01-04-1998,162,0.1
1100,01-05-1998,162,0.1
1101,01-06-1998,162,0.1
1102,01-07-1998,162,0.1
1103,01-08-1998,162,0.1
1104,01-09-1998,162,0.1
1105,01-10-1998,162,0.1
1106,01-11-1998,162,0.1
1107,01-12-1998,162,0.1
1108,01-13-1998,162,0.1
1109,01-14-1998,162,0.1
1110,01-15-1998,162,0.1
1111,01-16-1998,162,0.1
1112,01-17-1998,162,0.1
1113,01-18-1998,162,0.1
1114,01-19-1998,162,0.1
1115,01-20-1998,162,0.1
1116,01-21-1998,162,0.1
1117,01-22-1998,162,0.1
1118,01-23-1998,162,0.1
1119,01-24-1998,162,0.1
1120,01-25-1998,162,0.1
1121,01-26-1998,162,0.1
1122,01-27-1998,162,0.1
1123,01-28-1998,162,0.1
1124,01-29-1998,162,0.1
1125,01-30-1998,162,0.1
1126,01-31-1998,162,0.1
1127,02-01-1998,162,0
1128,02-02-1998,162,0
1129,02-03-1998,162,0
1130,02-04-1998,162,0
1131,02-05-1998,162,0
1132,02-06-1998,162,0
1133,02-07-1998,162,0
1134,02-08-1998,162,0
1135,02-09-1998,162,0
1136,02-10-1998,162,0
1137,02-11-1998,162,0
1138,02-12-1998,162,0
1139,02-13-1998,162,0
1140,02-14-1998,162,0
1141,02-15-1998,162,0
1142,02-16-1998,162,0
1143,02-17-1998,162,0
1144,02-18-1998,162,0
1145,02-19-1998,162,0
1146,02-20-1998,162,0
1147,02-21-1998,162,0
1148,02-22-1998,162,0
1149,02-23-1998,162,0
1150,02-24-1998,162,0
1151,02-25-1998,162,0
1152,02-26-1998,162,0
1153,02-27-1998,162,0
1154,02-28-1998,162,0
1155,03-01-1998,162,0
1156,03-02-1998,162,0
1157,03-03-1998,162,0
1158,03-04-1998,162,0
1159,03-05-1998,162,0
1160,03-06-1998,162,0
1161,03-07-1998,162,0
1162,03-08-1998,162,0
1163,03-09-1998,162,0
1164,03-10-1998,162,0
1165,03-11-1998,162,0
1166,03-12-1998,162,0
1167,03-13-1998,162,0
1168,03-14-1998,162,0
1169,03-15-1998,162,0
1170,03-16-1998,162,0
1171,03-17-1998,162,0
1172,03-18-1998,162,0
1173,03-19-1998,162,0
1174,03-20-1998,162,0
1175,03-21-1998,162,0
1176,03-22-1998,162,0
1177,03-23-1998,162,0
1178,03-24-1998,162,0
1179,03-25-1998,162,0
1180,03-26-1998,162,0
1181,03-27-1998,162,0
1182,03-28-1998,162,0
1183,03-29-1998,162,0
1184,03-30-1998,162,0
1185,03-31-1998,162,0
1186,04-01-1998,162.2,0.1
1187,04-02-1998,162.2,0.1
1188,04-03-1998,162.2,0.1
1189,04-04-1998,162.2,0.1
1190,04-05-1998,162.2,0.1
1191,04-06-1998,162.2,0.1
1192,04-07-1998,162.2,0.1
1193,04-08-1998,162.2,0.1
1194,04-09-1998,162.2,0.1
1195,04-10-1998,162.2,0.1
1196,04-11-1998,162.2,0.1
1197,04-12-1998,162.2,0.1
1198,04-13-1998,162.2,0.1
1199,04-14-1998,162.2,0.1
1200,04-15-1998,162.2,0.1
1201,04-16-1998,162.2,0.1
1202,04-17-1998,162.2,0.1
1203,04-18-1998,162.2,0.1
1204,04-19-1998,162.2,0.1
1205,04-20-1998,162.2,0.1
1206,04-21-1998,162.2,0.1
1207,04-22-1998,162.2,0.1
1208,04-23-1998,162.2,0.1
1209,04-24-1998,162.2,0.1
1210,04-25-1998,162.2,0.1
1211,04-26-1998,162.2,0.1
1212,04-27-1998,162.2,0.1
1213,04-28-1998,162.2,0.1
1214,04-29-1998,162.2,0.1
1215,04-30-1998,162.2,0.1
1216,05-01-1998,162.6,0.2
1217,05-02-1998,162.6,0.2
1218,05-03-1998,162.6,0.2
1219,05-04-1998,162.6,0.2
1220,05-05-1998,162.6,0.2
1221,05-06-1998,162.6,0.2
1222,05-07-1998,162.6,0.2
1223,05-08-1998,162.6,0.2
1224,05-09-1998,162.6,0.2
1225,05-10-1998,162.6,0.2
1226,05-11-1998,162.6,0.2
1227,05-12-1998,162.6,0.2
1228,05-13-1998,162.6,0.2
1229,05-14-1998,162.6,0.2
1230,05-15-1998,162.6,0.2
1231,05-16-1998,162.6,0.2
1232,05-17-1998,162.6,0.2
1233,05-18-1998,162.6,0.2
1234,05-19-1998,162.6,0.2
1235,05-20-1998,162.6,0.2
1236,05-21-1998,162.6,0.2
1237,05-22-1998,162.6,0.2
1238,05-23-1998,162.6,0.2
1239,05-24-1998,162.6,0.2
1240,05-25-1998,162.6,0.2
1241,05-26-1998,162.6,0.2
1242,05-27-1998,162.6,0.2
1243,05-28-1998,162.6,0.2
1244,05-29-1998,162.6,0.2
1245,05-30-1998,162.6,0.2
1246,05-31-1998,162.6,0.2
1247,06-01-1998,162.8,0.1
1248,06-02-1998,162.8,0.1
1249,06-03-1998,162.8,0.1
1250,06-04-1998,162.8,0.1
1251,06-05-1998,162.8,0.1
1252,06-06-1998,162.8,0.1
1253,06-07-1998,162.8,0.1
1254,06-08-1998,162.8,0.1
1255,06-09-1998,162.8,0.1
1256,06-10-1998,162.8,0.1
1257,06-11-1998,162.8,0.1
1258,06-12-1998,162.8,0.1
1259,06-13-1998,162.8,0.1
1260,06-14-1998,162.8,0.1
1261,06-15-1998,162.8,0.1
1262,06-16-1998,162.8,0.1
1263,06-17-1998,162.8,0.1
1264,06-18-1998,162.8,0.1
1265,06-19-1998,162.8,0.1
1266,06-20-1998,162.8,0.1
1267,06-21-1998,162.8,0.1
1268,06-22-1998,162.8,0.1
1269,06-23-1998,162.8,0.1
1270,06-24-1998,162.8,0.1
1271,06-25-1998,162.8,0.1
1272,06-26-1998,162.8,0.1
1273,06-27-1998,162.8,0.1
1274,06-28-1998,162.8,0.1
1275,06-29-1998,162.8,0.1
1276,06-30-1998,162.8,0.1
1277,07-01-1998,163.2,0.2
1278,07-02-1998,163.2,0.2
1279,07-03-1998,163.2,0.2
1280,07-04-1998,163.2,0.2
1281,07-05-1998,163.2,0.2
1282,07-06-1998,163.2,0.2
1283,07-07-1998,163.2,0.2
1284,07-08-1998,163.2,0.2
1285,07-09-1998,163.2,0.2
1286,07-10-1998,163.2,0.2
1287,07-11-1998,163.2,0.2
1288,07-12-1998,163.2,0.2
1289,07-13-1998,163.2,0.2
1290,07-14-1998,163.2,0.2
1291,07-15-1998,163.2,0.2
1292,07-16-1998,163.2,0.2
1293,07-17-1998,163.2,0.2
1294,07-18-1998,163.2,0.2
1295,07-19-1998,163.2,0.2
1296,07-20-1998,163.2,0.2
1297,07-21-1998,163.2,0.2
1298,07-22-1998,163.2,0.2
1299,07-23-1998,163.2,0.2
1300,07-24-1998,163.2,0.2
1301,07-25-1998,163.2,0.2
1302,07-26-1998,163.2,0.2
1303,07-27-1998,163.2,0.2
1304,07-28-1998,163.2,0.2
1305,07-29-1998,163.2,0.2
1306,07-30-1998,163.2,0.2
1307,07-31-1998,163.2,0.2
1308,08-01-1998,163.4,0.1
1309,08-02-1998,163.4,0.1
1310,08-03-1998,163.4,0.1
1311,08-04-1998,163.4,0.1
1312,08-05-1998,163.4,0.1
1313,08-06-1998,163.4,0.1
1314,08-07-1998,163.4,0.1
1315,08-08-1998,163.4,0.1
1316,08-09-1998,163.4,0.1
1317,08-10-1998,163.4,0.1
1318,08-11-1998,163.4,0.1
1319,08-12-1998,163.4,0.1
1320,08-13-1998,163.4,0.1
1321,08-14-1998,163.4,0.1
1322,08-15-1998,163.4,0.1
1323,08-16-1998,163.4,0.1
1324,08-17-1998,163.4,0.1
1325,08-18-1998,163.4,0.1
1326,08-19-1998,163.4,0.1
1327,08-20-1998,163.4,0.1
1328,08-21-1998,163.4,0.1
1329,08-22-1998,163.4,0.1
1330,08-23-1998,163.4,0.1
1331,08-24-1998,163.4,0.1
1332,08-25-1998,163.4,0.1
1333,08-26-1998,163.4,0.1
1334,08-27-1998,163.4,0.1
1335,08-28-1998,163.4,0.1
1336,08-29-1998,163.4,0.1
1337,08-30-1998,163.4,0.1
1338,08-31-1998,163.4,0.1
1339,09-01-1998,163.5,0.1
1340,09-02-1998,163.5,0.1
1341,09-03-1998,163.5,0.1
1342,09-04-1998,163.5,0.1
1343,09-05-1998,163.5,0.1
1344,09-06-1998,163.5,0.1
1345,09-07-1998,163.5,0.1
1346,09-08-1998,163.5,0.1
1347,09-09-1998,163.5,0.1
1348,09-10-1998,163.5,0.1
1349,09-11-1998,163.5,0.1
1350,09-12-1998,163.5,0.1
1351,09-13-1998,163.5,0.1
1352,09-14-1998,163.5,0.1
1353,09-15-1998,163.5,0.1
1354,09-16-1998,163.5,0.1
1355,09-17-1998,163.5,0.1
1356,09-18-1998,163.5,0.1
1357,09-19-1998,163.5,0.1
1358,09-20-1998,163.5,0.1
1359,09-21-1998,163.5,0.1
1360,09-22-1998,163.5,0.1
1361,09-23-1998,163.5,0.1
1362,09-24-1998,163.5,0.1
1363,09-25-1998,163.5,0.1
1364,09-26-1998,163.5,0.1
1365,09-27-1998,163.5,0.1
1366,09-28-1998,163.5,0.1
1367,09-29-1998,163.5,0.1
1368,09-30-1998,163.5,0.1
1369,10-01-1998,163.9,0.2
1370,10-02-1998,163.9,0.2
1371,10-03-1998,163.9,0.2
1372,10-04-1998,163.9,0.2
1373,10-05-1998,163.9,0.2
1374,10-06-1998,163.9,0.2
1375,10-07-1998,163.9,0.2
1376,10-08-1998,163.9,0.2
1377,10-09-1998,163.9,0.2
1378,10-10-1998,163.9,0.2
1379,10-11-1998,163.9,0.2
1380,10-12-1998,163.9,0.2
1381,10-13-1998,163.9,0.2
1382,10-14-1998,163.9,0.2
1383,10-15-1998,163.9,0.2
1384,10-16-1998,163.9,0.2
1385,10-17-1998,163.9,0.2
1386,10-18-1998,163.9,0.2
1387,10-19-1998,163.9,0.2
1388,10-20-1998,163.9,0.2
1389,10-21-1998,163.9,0.2
1390,10-22-1998,163.9,0.2
1391,10-23-1998,163.9,0.2
1392,10-24-1998,163.9,0.2
1393,10-25-1998,163.9,0.2
1394,10-26-1998,163.9,0.2
1395,10-27-1998,163.9,0.2
1396,10-28-1998,163.9,0.2
1397,10-29-1998,163.9,0.2
1398,10-30-1998,163.9,0.2
1399,10-31-1998,163.9,0.2
1400,11-01-1998,164.1,0.1
1401,11-02-1998,164.1,0.1
1402,11-03-1998,164.1,0.1
1403,11-04-1998,164.1,0.1
1404,11-05-1998,164.1,0.1
1405,11-06-1998,164.1,0.1
1406,11-07-1998,164.1,0.1
1407,11-08-1998,164.1,0.1
1408,11-09-1998,164.1,0.1
1409,11-10-1998,164.1,0.1
1410,11-11-1998,164.1,0.1
1411,11-12-1998,164.1,0.1
1412,11-13-1998,164.1,0.1
1413,11-14-1998,164.1,0.1
1414,11-15-1998,164.1,0.1
1415,11-16-1998,164.1,0.1
1416,11-17-1998,164.1,0.1
1417,11-18-1998,164.1,0.1
1418,11-19-1998,164.1,0.1
1419,11-20-1998,164.1,0.1
1420,11-21-1998,164.1,0.1
1421,11-22-1998,164.1,0.1
1422,11-23-1998,164.1,0.1
1423,11-24-1998,164.1,0.1
1424,11-25-1998,164.1,0.1
1425,11-26-1998,164.1,0.1
1426,11-27-1998,164.1,0.1
1427,11-28-1998,164.1,0.1
1428,11-29-1998,164.1,0.1
1429,11-30-1998,164.1,0.1
1430,12-01-1998,164.4,0.2
1431,12-02-1998,164.4,0.2
1432,12-03-1998,164.4,0.2
1433,12-04-1998,164.4,0.2
1434,12-05-1998,164.4,0.2
1435,12-06-1998,164.4,0.2
1436,12-07-1998,164.4,0.2
1437,12-08-1998,164.4,0.2
1438,12-09-1998,164.4,0.2
1439,12-10-1998,164.4,0.2
1440,12-11-1998,164.4,0.2
1441,12-12-1998,164.4,0.2
1442,12-13-1998,164.4,0.2
1443,12-14-1998,164.4,0.2
1444,12-15-1998,164.4,0.2
1445,12-16-1998,164.4,0.2
1446,12-17-1998,164.4,0.2
1447,12-18-1998,164.4,0.2
1448,12-19-1998,164.4,0.2
1449,12-20-1998,164.4,0.2
1450,12-21-1998,164.4,0.2
1451,12-22-1998,164.4,0.2
1452,12-23-1998,164.4,0.2
1453,12-24-1998,164.4,0.2
1454,12-25-1998,164.4,0.2
1455,12-26-1998,164.4,0.2
1456,12-27-1998,164.4,0.2
1457,12-28-1998,164.4,0.2
1458,12-29-1998,164.4,0.2
1459,12-30-1998,164.4,0.2
1460,12-31-1998,164.4,0.2
1461,01-01-1999,164.7,0.2
1462,01-02-1999,164.7,0.2
1463,01-03-1999,164.7,0.2
1464,01-04-1999,164.7,0.2
1465,01-05-1999,164.7,0.2
1466,01-06-1999,164.7,0.2
1467,01-07-1999,164.7,0.2
1468,01-08-1999,164.7,0.2
1469,01-09-1999,164.7,0.2
1470,01-10-1999,164.7,0.2
1471,01-11-1999,164.7,0.2
1472,01-12-1999,164.7,0.2
1473,01-13-1999,164.7,0.2
1474,01-14-1999,164.7,0.2
1475,01-15-1999,164.7,0.2
1476,01-16-1999,164.7,0.2
1477,01-17-1999,164.7,0.2
1478,01-18-1999,164.7,0.2
1479,01-19-1999,164.7,0.2
1480,01-20-1999,164.7,0.2
1481,01-21-1999,164.7,0.2
1482,01-22-1999,164.7,0.2
1483,01-23-1999,164.7,0.2
1484,01-24-1999,164.7,0.2
1485,01-25-1999,164.7,0.2
1486,01-26-1999,164.7,0.2
1487,01-27-1999,164.7,0.2
1488,01-28-1999,164.7,0.2
1489,01-29-1999,164.7,0.2
1490,01-30-1999,164.7,0.2
1491,01-31-1999,164.7,0.2
1492,02-01-1999,164.7,0
1493,02-02-1999,164.7,0
1494,02-03-1999,164.7,0
1495,02-04-1999,164.7,0
1496,02-05-1999,164.7,0
1497,02-06-1999,164.7,0
1498,02-07-1999,164.7,0
1499,02-08-1999,164.7,0
1500,02-09-1999,164.7,0
1501,02-10-1999,164.7,0
1502,02-11-1999,164.7,0
1503,02-12-1999,164.7,0
1504,02-13-1999,164.7,0
1505,02-14-1999,164.7,0
1506,02-15-1999,164.7,0
1507,02-16-1999,164.7,0
1508,02-17-1999,164.7,0
1509,02-18-1999,164.7,0
1510,02-19-1999,164.7,0
1511,02-20-1999,164.7,0
1512,02-21-1999,164.7,0
1513,02-22-1999,164.7,0
1514,02-23-1999,164.7,0
1515,02-24-1999,164.7,0
1516,02-25-1999,164.7,0
1517,02-26-1999,164.7,0
1518,02-27-1999,164.7,0
1519,02-28-1999,164.7,0
1520,03-01-1999,164.8,0.1
1521,03-02-1999,164.8,0.1
1522,03-03-1999,164.8,0.1
1523,03-04-1999,164.8,0.1
1524,03-05-1999,164.8,0.1
1525,03-06-1999,164.8,0.1
1526,03-07-1999,164.8,0.1
1527,03-08-1999,164.8,0.1
1528,03-09-1999,164.8,0.1
1529,03-10-1999,164.8,0.1
1530,03-11-1999,164.8,0.1
1531,03-12-1999,164.8,0.1
1532,03-13-1999,164.8,0.1
1533,03-14-1999,164.8,0.1
1534,03-15-1999,164.8,0.1
1535,03-16-1999,164.8,0.1
1536,03-17-1999,164.8,0.1
1537,03-18-1999,164.8,0.1
1538,03-19-1999,164.8,0.1
1539,03-20-1999,164.8,0.1
1540,03-21-1999,164.8,0.1
1541,03-22-1999,164.8,0.1
1542,03-23-1999,164.8,0.1
1543,03-24-1999,164.8,0.1
1544,03-25-1999,164.8,0.1
1545,03-26-1999,164.8,0.1
1546,03-27-1999,164.8,0.1
1547,03-28-1999,164.8,0.1
1548,03-29-1999,164.8,0.1
1549,03-30-1999,164.8,0.1
1550,03-31-1999,164.8,0.1
1551,04-01-1999,165.9,0.7
1552,04-02-1999,165.9,0.7
1553,04-03-1999,165.9,0.7
1554,04-04-1999,165.9,0.7
1555,04-05-1999,165.9,0.7
1556,04-06-1999,165.9,0.7
1557,04-07-1999,165.9,0.7
1558,04-08-1999,165.9,0.7
1559,04-09-1999,165.9,0.7
1560,04-10-1999,165.9,0.7
1561,04-11-1999,165.9,0.7
1562,04-12-1999,165.9,0.7
1563,04-13-1999,165.9,0.7
1564,04-14-1999,165.9,0.7
1565,04-15-1999,165.9,0.7
1566,04-16-1999,165.9,0.7
1567,04-17-1999,165.9,0.7
1568,04-18-1999,165.9,0.7
1569,04-19-1999,165.9,0.7
1570,04-20-1999,165.9,0.7
1571,04-21-1999,165.9,0.7
1572,04-22-1999,165.9,0.7
1573,04-23-1999,165.9,0.7
1574,04-24-1999,165.9,0.7
1575,04-25-1999,165.9,0.7
1576,04-26-1999,165.9,0.7
1577,04-27-1999,165.9,0.7
1578,04-28-1999,165.9,0.7
1579,04-29-1999,165.9,0.7
1580,04-30-1999,165.9,0.7
1581,05-01-1999,166,0.1
1582,05-02-1999,166,0.1
1583,05-03-1999,166,0.1
1584,05-04-1999,166,0.1
1585,05-05-1999,166,0.1
1586,05-06-1999,166,0.1
1587,05-07-1999,166,0.1
1588,05-08-1999,166,0.1
1589,05-09-1999,166,0.1
1590,05-10-1999,166,0.1
1591,05-11-1999,166,0.1
1592,05-12-1999,166,0.1
1593,05-13-1999,166,0.1
1594,05-14-1999,166,0.1
1595,05-15-1999,166,0.1
1596,05-16-1999,166,0.1
1597,05-17-1999,166,0.1
1598,05-18-1999,166,0.1
1599,05-19-1999,166,0.1
1600,05-20-1999,166,0.1
1601,05-21-1999,166,0.1
1602,05-22-1999,166,0.1
1603,05-23-1999,166,0.1
1604,05-24-1999,166,0.1
1605,05-25-1999,166,0.1
1606,05-26-1999,166,0.1
1607,05-27-1999,166,0.1
1608,05-28-1999,166,0.1
1609,05-29-1999,166,0.1
1610,05-30-1999,166,0.1
1611,05-31-1999,166,0.1
1612,06-01-1999,166,0
1613,06-02-1999,166,0
1614,06-03-1999,166,0
1615,06-04-1999,166,0
1616,06-05-1999,166,0
1617,06-06-1999,166,0
1618,06-07-1999,166,0
1619,06-08-1999,166,0
1620,06-09-1999,166,0
1621,06-10-1999,166,0
1622,06-11-1999,166,0
1623,06-12-1999,166,0
1624,06-13-1999,166,0
1625,06-14-1999,166,0
1626,06-15-1999,166,0
1627,06-16-1999,166,0
1628,06-17-1999,166,0
1629,06-18-1999,166,0
1630,06-19-1999,166,0
1631,06-20-1999,166,0
1632,06-21-1999,166,0
1633,06-22-1999,166,0
1634,06-23-1999,166,0
1635,06-24-1999,166,0
1636,06-25-1999,166,0
1637,06-26-1999,166,0
1638,06-27-1999,166,0
1639,06-28-1999,166,0
1640,06-29-1999,166,0
1641,06-30-1999,166,0
1642,07-01-1999,166.7,0.4
1643,07-02-1999,166.7,0.4
1644,07-03-1999,166.7,0.4
1645,07-04-1999,166.7,0.4
1646,07-05-1999,166.7,0.4
1647,07-06-1999,166.7,0.4
